1782|SP|1|31|Belem|0|29671691|82|0|82|29671691
1625|SP|1|31|Belem|0|29675077|82|0|82|29548913
1790|SP|1|31|Belem|0|29677040|82|29547561|82|29557873
543|SP|1|31|Belem|0|29716753|82|0|82|29716752
2211|SP|1|31|Belem|0|29725655|82|0|82|0
2305|SP|1|31|Belem|0|29725655|82|0|82|0
2306|SP|1|31|Belem|0|29725655|82|0|82|0
2076|SP|1|31|Belem|0|29725655|82|29725655|82|0
2121|SP|1|31|Belem|0|29725655|82|29725655|82|0
2233|SP|1|31|Belem|0|29725655|82|29725655|82|0
1408|SP|1|31|Belem|0|29782777|82|0|82|29777717
1915|SP|1|31|Belem|0|29785243|82|25923524|82|0
507|SP|1|31|Belem|0|29790296|82|0|82|29790296
234|SP|1|31|Belem|0|29796860|82|0|82|29796860
2000|SP|1|31|Belem|0|29914517|82|29914517|82|0
2216|SP|1|31|Belem|0|30040888|82|0|82|0
704|SP|1|31|Belem|15|30118900|82|32261444|82|32261513
1947|PR|5|31|Belem|41|30155025|82|0|82|0
516|SP|1|31|Belem|0|30244011|82|0|82|30244022
1860|MT|34|31|Belem|65|30276166|82|30276166|82|0
301|SP|1|31|Belem|19|30331079|82|41031046|82|34956953
2171|SP|1|31|Belem|16|30411553|82|30411553|82|0
1964|SP|1|31|Belem|0|30425522|82|0|82|0
1176|SP|1|31|Belem|0|30465480|82|0|82|30465401
2302|SP|1|31|Belem|0|30545353|82|0|82|0
747|SP|1|31|Belem|0|30556757|82|0|82|0
975|SP|1|31|Belem|0|30686229|82|0|82|38491234
2303|AM|26|31|Belem|92|30828739|82|30888893|82|0
2053|CE|17|31|Belem|85|30898888|82|30898856|82|0
2061|GO|11|31|Belem|62|30938940|82|0|82|0
426|SP|1|31|Belem|0|31037400|82|0|82|33158433
2247|SP|1|31|Belem|0|31048453|82|0|82|0
201|SP|1|31|Belem|0|31113811|82|0|82|31113836
2132|SP|1|31|Belem|0|31166533|82|31166533|82|0
482|SP|1|31|Belem|0|31205129|82|0|82|31205129
614|SP|1|31|Belem|0|31513331|82|2554944|82|31513988
615|SP|1|31|BELEM|0|31513988|82|2554944|82|31513331
2142|PR|5|31|BELEM|41|31541409|82|31541409|82|0
2205|SP|1|31|BELEM|0|31686600|82|31686600|82|0
2036|ES|4|31|BENFICA|27|31832100|27|31832100|0|0
1852|BA|16|31|Bento Goncalves|71|31832999|54|33124188|54|0
2260|SP|1|31|Bento Goncalves|19|32013900|54|32013901|54|0
2055|SP|1|31|Bento Goncalves|17|32017210|54|32017210|54|0
2144|SP|1|31|Bento Goncalves|0|32068100|54|0|54|0
295|SP|1|31|Bento Goncalves|0|32072077|54|0|54|32777909
1001|SP|1|31|Bento Goncalves|0|32073480|54|32073491|54|0
1953|SP|1|31|Bento Goncalves|0|32074637|54|32074637|54|0
2145|SP|1|31|Bento Goncalves|0|32077322|54|32077322|54|0
1993|SP|1|31|Bento Goncalves|0|32079606|54|32765933|54|0
480|SA|0|31|Bento Goncalves|0|32084000|54|0|54|32084000
1977|SP|1|31|Bento Goncalves|0|32086800|54|32090494|54|0
1580|SP|1|31|Bento Goncalves|0|32087117|54|0|54|32087117
565|SP|1|31|Bento Goncalves|0|32089277|54|0|54|32089277
134|SP|1|31|Bento Goncalves|0|32093511|54|0|54|32093385
