SU-413|0|13.62|0|12.38
SU-415|0|20.41|0|18.55
SU-417|0|15.93|0|14.48
SU-419|0|20.39|0|18.54
SU-420|0|26.65|0|24.23
SU-421|0|30.47|0|27.70
SU-422|0|41.97|0|38.15
SU-423|0|23.49|0|21.35
SU-427|0|24.77|0|22.52
SU-428|0|33.53|0|30.48
SU-429|0|36.92|0|33.56
SU-430|0|54.14|0|49.22
SU-431|0|43.65|0|39.68
SU-432|0|50.37|0|45.79
SU-433|0|58.30|0|53.00
SU-435|0|71.35|0|64.86
SU-436|0|82.91|0|75.37
SU-439|0|146.95|0|133.59
SU-441|0|144.01|0|130.92
SU-443|0|188.79|0|171.63
SU-602A|0|2.99|0|2.72
SU-603|0|2.04|0|1.85
SU-604|0|2.76|0|2.51
SU-605|0|4.66|0|4.24
SU-606|0|6.18|0|5.62
SU-608|0|9.91|0|9.01
SU-609|0|13.55|0|12.32
SU-610|0|11.34|0|10.31
SU-613|0|20.25|0|18.41
SU-615|0|34.78|0|31.62
SU-616|0|49.38|0|44.89
SU-617|0|35.73|0|32.48
SU-618|0|55.92|0|50.84
SU-621|0|59.47|0|54.06
SU-623|0|71.67|0|65.15
SU-625|0|94.28|0|85.71
SU-704|0|7.85|0|7.14
SU-708|0|12.99|0|11.81
SU-712|0|23.77|0|21.61
SU-714|0|37.61|0|34.19
UL-003|0|2.05|0|1.86
UL-008|0|3.49|0|3.17
UL-010|0|5.94|0|5.40
UL-014|0|4.33|0|3.94
UL-016|0|8.18|0|7.44
UL-018|0|4.87|0|4.43
UL-020|0|5.73|0|5.21
UL-022|0|8.66|0|7.87
UL-023|0|15.42|0|14.02
UL-028|0|9.21|0|8.37
UL-029|0|12.91|0|11.74
UL-030|0|13.64|0|12.40
UL-031|0|22.59|0|20.54
UL-032|0|18.65|0|16.95
UL-034|0|25.32|0|23.02
UL-037|0|32.85|0|29.86
UL-204|0|2.56|0|2.33
UL-206|0|3.70|0|3.36
UL-208|0|5.25|0|4.77
UL-210|0|8.44|0|7.67
UL-213|0|13.50|0|12.27
SU-500|0|12.17|0|11.06
SU-502|0|12.34|0|11.22
SU-504|0|15.59|0|14.17
SU-507|0|16.04|0|14.58
SU-508|0|18.76|0|17.05
SU-515|0|18.52|0|16.84
SU-516|0|22.44|0|20.40
SU-520|0|25.78|0|23.44
SU-522|0|24.50|0|22.27
SU-524|0|29.93|0|27.21
SU-525|0|24.95|0|22.68
SU-527|0|30.27|0|27.52
UL-104|0|7.48|0|6.80
UL-107|0|7.35|0|6.68
UL-108|0|8.22|0|7.47
UL-115|0|8.86|0|8.05
UL-116|0|9.47|0|8.61
UL-120|0|17.03|0|15.48
UL-122|0|12.98|0|11.80
UL-125|0|14.14|0|12.85
UL-127|0|22.61|0|20.55
CM-501|0|15.99|0|14.53
CM-502|0|16.36|0|14.87
CM-503|0|16.30|0|14.82
CM-504|0|16.03|0|14.57
CM-505|0|17.14|0|15.58
CM-506|0|17.13|0|15.57
CM-509|0|24.44|0|22.22
CM-510|0|24.90|0|22.64
CM-511|0|25.74|0|23.40
CM-512|0|28.66|0|26.06
CM-513|0|24.46|0|22.24
CM-514|0|28.60|0|26.00
CM-515|0|27.92|0|25.38
CM-516|0|27.76|0|25.24
CM-517|0|37.94|0|34.49
CM-518|0|42.12|0|38.30
CM-519|0|42.24|0|38.40
CM-521|0|44.71|0|40.64
CM-522|0|44.57|0|40.52
CM-523|0|47.76|0|43.41
CM-524|0|48.18|0|43.80
CM-539|0|26.33|0|23.94
CM-540|0|27.85|0|25.32
CM-543|0|41.04|0|37.31
CM-544|0|41.04|0|37.31
CM-545|0|43.94|0|39.94
CM-546|0|44.42|0|40.39
CM-550|0|17.45|0|15.86
CM-551|0|17.45|0|15.86
CM-552|0|17.66|0|16.06
CM-553|0|18.17|0|16.52
CM-557|0|24.12|0|21.93
CM-558|0|24.22|0|22.02
CM-559|0|25.31|0|23.01
CM-560|0|28.42|0|25.83
CM-561|0|26.86|0|24.42
CM-563|0|27.43|0|24.94
CM-566|0|37.83|0|34.39
CM-568|0|41.80|0|38.00
CM-570|0|44.37|0|40.33
CM-571|0|41.95|0|38.14
CM-572|0|46.29|0|42.09
CM-573|0|45.22|0|41.11
CM-586|0|24.72|0|22.47
CM-588|0|26.76|0|24.33
CM-590|0|26.97|0|24.51
CM-577|0|13.80|0|12.55
CM-579|0|17.44|0|15.85
CM-580|0|18.16|0|16.51
